cellindex,x,y,CMD,DD_0,DD18,eFFP,EXT,MAR,MSP,PAS,PET,RH,TD
250714,-71.20833334,43.36949801,122,744,171,267,364,133,495,278,789.9849243,57,273
250715,-71.16666667,43.36949801,119,774,157,267,362,134,489,290,779.5679932,58,274
250722,-70.875,43.36949801,188,623,247,270,379,132,465,232,856.1401367,55,272
250725,-70.75,43.36949801,179,604,252,274,376,128,452,226,831.5975952,58,270
251519,-75.04166667,43.32783134,56,840,155,270,360,123,596,311,754.9886475,59,278
251521,-74.95833334,43.32783134,49,866,139,269,357,123,598,325,745.4719849,59,276
251523,-74.87500001,43.32783134,37,916,104,267,349,122,619,357,723.892395,59,273
251526,-74.75000001,43.32783134,20,1002,81,268,341,131,654,420,681.1264038,62,273
251528,-74.66666667,43.32783134,50,971,90,265,347,127,581,425,718.1751099,59,273
251531,-74.54166667,43.32783134,70,956,98,264,353,124,564,406,751.4118042,56,274
251557,-73.45833334,43.32783134,162,666,281,275,379,122,470,155,815.9616089,60,284
251567,-73.04166667,43.32783134,16,926,77,264,341,123,631,385,724.1600342,58,265
251569,-72.95833334,43.32783134,16,1053,56,260,335,132,620,449,707.8068237,57,268
251571,-72.875,43.32783134,23,1019,60,260,337,139,605,441,713.34552,57,266
251572,-72.83333334,43.32783134,22,1028,57,260,335,130,599,444,706.5268555,57,265
251575,-72.70833334,43.32783134,51,955,82,262,345,128,553,374,740.6119385,57,268
251588,-72.16666667,43.32783134,142,738,184,272,362,126,456,220,776.1855469,59,272
251592,-72,43.32783134,84,683,202,277,357,132,495,245,752.0913696,63,269
251607,-71.375,43.32783134,141,700,196,270,366,135,473,234,796.3132324,58,271
251612,-71.16666667,43.32783134,129,715,197,270,367,136,483,263,793.6329346,59,274
251619,-70.875,43.32783134,188,605,256,272,379,132,464,221,854.3418579,56,271
251625,-70.625,43.32783134,127,535,215,276,359,129,451,195,795.2146606,61,257
251626,-70.58333334,43.32783134,118,569,178,273,353,127,448,214,782.7210083,61,254
252398,-75.79166667,43.28616467,109,666,243,277,370,119,536,221,777.1481323,62,271
252416,-75.04166667,43.28616467,49,834,154,272,358,120,601,309,740.2037964,61,277
252420,-74.87500001,43.28616467,33,893,113,268,351,127,627,343,728.0559692,60,274
252424,-74.70833334,43.28616467,19,946,97,272,341,132,648,417,660.1202393,65,272
252427,-74.58333334,43.28616467,37,965,93,269,343,129,603,418,683.7737427,63,273
252429,-74.50000001,43.28616467,47,963,94,268,345,135,586,412,696.9295044,61,273
252431,-74.41666667,43.28616467,55,942,106,270,346,138,562,408,690.0661011,63,273
252440,-74.04166667,43.28616467,113,785,176,271,362,127,495,263,767.850647,59,277
252461,-73.16666667,43.28616467,47,763,146,272,351,121,558,274,744.3260498,61,269
252463,-73.08333334,43.28616467,17,858,99,268,342,138,609,355,721.0170898,61,266
252464,-73.04166667,43.28616467,1,927,76,266,336,142,667,407,701.600647,60,266
252466,-72.95833334,43.28616467,0,1186,40,257,328,137,671,546,678.1107788,57,271
252467,-72.91666667,43.28616467,10,1064,53,260,334,129,629,472,700.951355,57,267
252468,-72.875,43.28616467,53,946,78,261,345,130,555,375,743.4639282,56,267
252471,-72.75,43.28616467,43,984,69,261,341,136,561,399,726.8734131,57,267
252474,-72.625,43.28616467,146,835,151,266,364,127,482,273,794.2432251,55,276
252476,-72.54166667,43.28616467,156,833,152,266,364,133,471,268,797.5944214,55,276
252483,-72.25,43.28616467,85,699,175,276,353,140,486,232,734.256958,64,265
252484,-72.20833334,43.28616467,89,677,194,278,354,127,480,220,737.9785767,64,266
252485,-72.16666667,43.28616467,116,712,188,275,358,131,469,225,760.8907471,62,270
252487,-72.08333334,43.28616467,24,712,165,279,343,139,533,268,684.7210693,68,264
252497,-71.66666667,43.28616467,156,684,222,271,371,132,467,227,816.9888916,57,276
252509,-71.16666667,43.28616467,120,714,197,271,365,131,486,265,784.0872192,60,273
252512,-71.04166667,43.28616467,163,656,220,269,374,131,478,245,839.1231079,56,272
253304,-75.41666667,43.24449801,136,639,282,279,375,123,504,208,776.9482422,63,276
253320,-74.75000001,43.24449801,23,932,109,271,346,129,650,382,685.354126,64,274
253321,-74.70833334,43.24449801,25,912,116,272,347,128,638,375,691.336731,63,274
253323,-74.62500001,43.24449801,42,916,110,268,351,129,612,368,725.0634766,60,274
253325,-74.54166667,43.24449801,48,946,101,265,351,126,609,389,734.163208,58,275
253326,-74.50000001,43.24449801,52,948,95,265,350,124,598,394,734.9130249,58,273
253328,-74.41666667,43.24449801,59,932,108,270,348,129,557,401,700.4423218,62,273
253335,-74.12500001,43.24449801,121,814,160,270,360,130,497,285,764.0628052,59,275
253355,-73.29166667,43.24449801,169,740,205,270,372,127,461,184,813.6691284,57,280
253361,-73.04166667,43.24449801,24,832,108,269,343,140,603,308,723.1220703,61,266
253363,-72.95833334,43.24449801,9,1064,51,260,332,136,633,474,697.8863525,57,267
253364,-72.91666667,43.24449801,19,1035,57,260,335,128,608,445,707.8183594,57,266
253365,-72.875,43.24449801,71,914,87,262,347,131,533,350,752.6713257,56,267
253366,-72.83333334,43.24449801,96,899,95,263,350,128,511,330,759.1483765,56,269
253368,-72.75,43.24449801,72,923,85,262,346,133,529,359,745.7211304,56,268
253370,-72.66666667,43.24449801,97,893,104,263,352,129,512,327,765.286438,56,270
253378,-72.33333334,43.24449801,108,710,181,274,357,123,475,224,756.2751465,62,268
253380,-72.25,43.24449801,93,701,176,275,353,132,479,229,741.2811279,63,266
253385,-72.04166667,43.24449801,52,672,198,278,353,126,522,257,734.8670044,65,266
254220,-74.62500001,43.20283134,46,879,117,269,351,125,598,337,732.5675049,60,272
254221,-74.58333334,43.20283134,44,921,103,268,349,129,608,359,725.3970947,59,272
254222,-74.54166667,43.20283134,44,925,104,268,349,126,606,373,719.2408447,60,273
254224,-74.45833334,43.20283134,49,933,110,271,347,133,576,416,687.9246216,64,275
254226,-74.37500001,43.20283134,96,862,137,269,357,125,524,333,748.8458252,59,274
254227,-74.33333334,43.20283134,108,820,159,270,360,122,517,306,762.9159546,59,275
254234,-74.04166667,43.20283134,69,739,166,275,352,135,520,266,728.5275879,64,270
254236,-73.95833334,43.20283134,43,715,169,277,349,133,547,273,710.2243652,66,268
254255,-73.16666667,43.20283134,15,862,96,269,340,135,616,391,707.3650513,62,266
254259,-73,43.20283134,63,791,136,268,355,127,552,280,769.4088745,58,270
254260,-72.95833334,43.20283134,19,963,71,264,336,138,605,409,704.7957153,59,267
254261,-72.91666667,43.20283134,47,959,73,261,342,135,559,389,732.909729,57,266
254262,-72.875,43.20283134,82,917,85,262,346,133,518,347,749.3146362,56,267
254263,-72.83333334,43.20283134,121,876,104,263,352,128,486,307,767.6930542,56,269
254275,-72.33333334,43.20283134,111,716,177,274,357,140,473,226,760.6229248,61,268
254278,-72.20833334,43.20283134,113,721,167,273,356,133,472,235,763.0518188,61,267
254279,-72.16666667,43.20283134,69,688,177,277,350,140,491,241,724.3584595,65,264
254280,-72.125,43.20283134,42,657,192,280,348,134,511,240,707.2703857,67,263
254281,-72.08333334,43.20283134,26,652,197,281,348,134,536,252,704.5477905,68,263
254286,-71.875,43.20283134,122,674,201,273,362,129,477,238,788.619751,60,270
254287,-71.83333334,43.20283134,144,685,203,271,366,133,469,237,809.0219727,58,272
254316,-70.625,43.20283134,127,493,222,277,358,126,449,174,796.7071533,62,252
255091,-75.70833334,43.16116467,149,605,295,280,375,123,491,149,788.7081299,63,272
255116,-74.66666667,43.16116467,69,803,167,272,360,126,563,281,752.8699951,61,275
255118,-74.58333334,43.16116467,64,865,124,269,353,128,558,311,743.2258911,59,272
255130,-74.08333334,43.16116467,111,766,174,273,359,130,502,267,756.4102783,61,274
255136,-73.83333334,43.16116467,141,715,235,273,372,124,482,210,797.2210083,59,281
255152,-73.16666667,43.16116467,26,789,130,270,350,120,591,320,745.2530518,61,268
255153,-73.125,43.16116467,1,950,68,266,333,123,667,446,689.6768188,61,265
255158,-72.91666667,43.16116467,57,943,77,261,344,129,544,378,738.5462036,57,266
255162,-72.75,43.16116467,43,984,65,261,338,139,558,421,721.4862671,57,265
255164,-72.66666667,43.16116467,55,964,72,262,341,132,538,389,731.8765869,57,266
255165,-72.625,43.16116467,107,867,114,264,354,131,502,315,773.5437012,56,271
255174,-72.25,43.16116467,106,703,171,275,353,137,467,223,747.2641602,63,265
255197,-71.29166667,43.16116467,141,649,218,273,366,133,466,217,800.4227295,59,269
255198,-71.25,43.16116467,162,639,220,271,370,132,464,218,830.0870972,57,268
255980,-76.04166667,43.11949801,158,561,315,282,375,122,467,138,789.2189941,64,270
255988,-75.70833334,43.11949801,161,603,295,280,375,124,476,144,788.5623169,63,272
256012,-74.70833334,43.11949801,94,749,213,275,368,125,544,236,767.401062,61,278
256014,-74.62500001,43.11949801,63,815,156,272,358,127,569,288,750.1625366,60,274
256015,-74.58333334,43.11949801,63,842,141,272,354,129,555,299,731.6373291,61,274
256018,-74.45833334,43.11949801,83,822,152,270,358,129,542,313,756.6287842,60,274
256019,-74.41666667,43.11949801,85,815,160,271,359,128,540,308,757.6751099,60,275
256022,-74.29166667,43.11949801,116,772,195,273,364,126,508,267,764.4786377,61,277
256026,-74.12500001,43.11949801,144,726,226,273,370,124,488,234,789.24823,60,279
256027,-74.08333334,43.11949801,125,757,193,273,364,130,497,253,771.888916,60,276
256029,-74.00000001,43.11949801,72,697,203,278,358,131,532,250,738.2003784,64,272
256032,-73.875,43.11949801,149,698,259,274,376,125,481,203,810.3467407,59,283
256050,-73.125,43.11949801,65,766,155,269,359,124,552,270,778.6812134,58,272
256051,-73.08333334,43.11949801,67,778,148,268,358,121,551,287,780.1705933,58,272
256052,-73.04166667,43.11949801,1,938,70,265,336,131,661,481,706.2199707,60,265
256053,-73,43.11949801,0,1012,53,262,330,131,694,558,687.8814087,59,265
256054,-72.95833334,43.11949801,5,1020,53,262,329,128,648,514,683.0178223,60,265
256055,-72.91666667,43.11949801,19,1011,56,262,332,125,608,467,694.760376,59,265
256057,-72.83333334,43.11949801,63,937,76,262,342,126,534,381,737.0258789,57,266
256058,-72.79166667,43.11949801,117,855,111,264,353,126,490,319,773.7384033,56,269
256059,-72.75,43.11949801,98,880,100,263,350,139,503,338,763.3928223,56,268
256062,-72.625,43.11949801,93,881,102,264,351,132,508,332,762.1541748,56,269
256064,-72.54166667,43.11949801,141,788,160,268,362,124,475,267,790.5594482,57,273
256070,-72.29166667,43.11949801,103,702,170,274,353,139,474,221,754.7661133,62,265
256076,-72.04166667,43.11949801,68,657,193,278,354,139,510,244,751.1813965,63,265
256077,-72,43.11949801,92,658,196,276,357,131,494,238,767.9470215,62,266
256079,-71.91666667,43.11949801,151,672,200,271,364,132,464,232,809.6807861,58,270
256081,-71.83333334,43.11949801,114,647,206,276,359,134,473,229,777.3207397,62,267
256911,-74.62500001,43.07783134,68,790,179,274,361,130,564,270,745.6721802,62,276
256912,-74.58333334,43.07783134,61,815,166,274,358,130,565,290,734.5222168,62,276
256923,-74.12500001,43.07783134,141,737,219,273,369,126,491,236,787.0652466,60,279
256926,-74.00000001,43.07783134,118,711,222,275,366,127,502,233,774.9272461,61,277
256930,-73.83333334,43.07783134,166,651,306,276,382,125,473,181,826.0477905,60,285
256945,-73.20833334,43.07783134,27,788,138,270,353,104,586,300,754.8961792,60,270
256948,-73.08333334,43.07783134,3,855,97,268,342,130,624,389,718.12854,61,267
256949,-73.04166667,43.07783134,0,1019,52,262,329,135,713,571,681.4333496,60,265
256950,-73,43.07783134,0,1044,47,261,327,139,700,582,676.1608887,60,265
256951,-72.95833334,43.07783134,0,1084,40,260,323,148,674,564,667.493103,59,263
256952,-72.91666667,43.07783134,0,1162,32,257,320,145,685,595,657.6807861,59,263
256955,-72.79166667,43.07783134,93,862,106,264,351,136,508,330,767.3848877,56,268
256956,-72.75,43.07783134,144,793,146,266,361,124,477,281,797.1712646,56,271
256958,-72.66666667,43.07783134,111,838,118,265,354,131,494,308,771.7396851,57,269
256962,-72.5,43.07783134,146,757,172,269,363,134,470,251,796.968811,57,273
256975,-71.95833334,43.07783134,124,663,197,273,360,130,476,234,792.6066895,60,267
256977,-71.875,43.07783134,118,650,203,276,358,139,470,228,776.624939,62,266
257841,-73.25,43.03616467,13,777,133,272,348,139,591,302,734.0925293,62,267
257844,-73.125,43.03616467,40,786,136,268,354,124,568,293,760.9368286,59,270
257845,-73.08333334,43.03616467,0,891,81,267,336,125,665,436,699.5149536,62,266
257846,-73.04166667,43.03616467,0,1036,48,262,326,128,711,560,670.1530762,60,265
257847,-73,43.03616467,0,1085,41,260,323,140,662,555,665.4591064,60,263
257848,-72.95833334,43.03616467,13,1067,45,259,328,137,620,496,684.7704468,58,262
257854,-72.70833334,43.03616467,105,838,120,265,355,121,501,314,774.6934814,56,269
257855,-72.66666667,43.03616467,151,759,171,268,365,132,476,264,805.5773315,56,273
257864,-72.29166667,43.03616467,137,714,182,271,361,127,468,217,791.1655884,59,270
257865,-72.25,43.03616467,110,704,176,273,356,133,476,224,765.7124634,61,267
257866,-72.20833334,43.03616467,85,693,173,276,351,136,482,228,742.9799194,63,265
257867,-72.16666667,43.03616467,90,698,166,274,352,133,486,234,755.911377,62,264
257868,-72.125,43.03616467,62,668,176,278,349,136,501,236,731.0463867,65,262
258658,-76.58333334,42.99449801,167,535,326,284,373,121,437,116,781.9953003,65,268
258703,-74.70833334,42.99449801,163,623,326,279,383,115,482,163,808.7513428,62,282
258741,-73.125,42.99449801,0,889,83,266,339,128,647,392,709.8723145,61,266
258742,-73.08333334,42.99449801,0,1123,35,258,322,133,753,602,659.3192139,59,265
258743,-73.04166667,42.99449801,0,1084,41,260,323,135,679,557,662.4404907,60,264
258744,-73,42.99449801,16,1053,47,260,329,134,605,487,690.9922485,58,262
258745,-72.95833334,42.99449801,15,1068,45,259,328,132,610,494,689.2246704,58,262
258746,-72.91666667,42.99449801,10,1060,45,261,325,132,625,504,673.3117676,60,263
258748,-72.83333334,42.99449801,16,986,58,262,331,128,617,451,696.102478,60,264
258749,-72.79166667,42.99449801,29,907,77,266,336,135,588,395,709.3448486,60,264
258750,-72.75,42.99449801,62,894,90,263,345,138,541,363,747.6860962,57,266
258751,-72.70833334,42.99449801,84,862,105,264,350,140,515,334,763.2663574,57,267
258767,-72.04166667,42.99449801,60,649,197,279,353,136,514,243,742.7437744,65,264
258768,-72,42.99449801,102,653,196,275,357,134,489,237,774.6867065,62,265
258790,-71.08333334,42.99449801,195,491,296,277,375,132,442,153,850.065918,60,263
259638,-73.125,42.95283134,0,984,58,263,330,147,657,448,680.8178711,61,265
259639,-73.08333334,42.95283134,0,1027,49,262,326,137,689,500,669.2851563,61,264
259640,-73.04166667,42.95283134,0,1059,45,262,323,131,648,528,658.6376953,61,263
259641,-73,42.95283134,19,1017,54,261,332,131,587,465,698.3063354,59,263
259643,-72.91666667,42.95283134,4,1131,32,258,319,136,640,582,655.1320801,59,261
259644,-72.875,42.95283134,32,989,59,262,333,133,553,450,702.9555054,59,263
259645,-72.83333334,42.95283134,26,992,58,263,331,137,556,453,697.496521,59,263
259646,-72.79166667,42.95283134,55,908,85,264,343,131,535,380,736.1043701,58,266
259650,-72.625,42.95283134,155,746,179,268,366,135,471,256,808.7219238,57,273
259655,-72.41666667,42.95283134,168,722,194,269,367,143,460,217,818.250061,57,273
259658,-72.29166667,42.95283134,179,705,208,270,370,135,454,203,828.6075439,56,274
259660,-72.20833334,42.95283134,99,703,171,274,355,138,487,224,765.7501831,61,266
259661,-72.16666667,42.95283134,80,674,179,277,353,138,495,226,744.5230103,64,264
260474,-75.66666667,42.91116467,132,729,188,273,363,132,487,203,765.6279297,61,271
260504,-74.41666667,42.91116467,175,614,315,278,378,124,449,151,808.4920654,62,282
260535,-73.125,42.91116467,14,847,98,268,342,128,577,312,717.0266724,61,266
260536,-73.08333334,42.91116467,0,963,61,265,329,143,634,413,672.1639404,62,264
260537,-73.04166667,42.91116467,5,1008,54,263,328,129,618,462,675.0795898,61,263
260538,-73,42.91116467,15,1016,54,261,331,129,592,472,693.0582275,59,263
260539,-72.95833334,42.91116467,20,997,58,262,333,131,585,465,699.4341431,59,264
260540,-72.91666667,42.91116467,7,1085,40,260,323,147,615,542,667.8087158,60,263
260542,-72.83333334,42.91116467,59,947,72,263,339,129,525,408,723.6004028,58,264
260546,-72.66666667,42.91116467,89,838,113,266,350,132,505,319,756.6792603,58,267
260547,-72.625,42.91116467,147,740,180,269,365,128,477,255,805.2421875,57,272
260556,-72.25,42.91116467,170,700,201,270,368,131,460,205,825.902832,57,272
260559,-72.125,42.91116467,83,657,179,276,354,134,502,230,760.739624,63,263
260567,-71.79166667,42.91116467,126,651,195,275,358,135,464,239,781.5258789,61,265
260569,-71.70833334,42.91116467,148,623,214,273,364,136,463,222,811.0985718,59,266
261433,-73.08333334,42.86949801,4,904,76,267,334,135,606,356,681.7319336,63,265
261434,-73.04166667,42.86949801,4,972,59,264,329,138,614,435,668.9962769,62,264
261435,-73,42.86949801,4,1011,50,261,326,132,618,501,668.2907104,61,263
261436,-72.95833334,42.86949801,6,1003,55,262,329,127,611,497,679.7538452,61,264
261439,-72.83333334,42.86949801,44,958,69,262,338,137,545,413,720.5457764,58,264
261440,-72.79166667,42.86949801,35,990,60,261,335,136,554,430,713.5852051,58,264
261441,-72.75,42.86949801,61,882,93,265,344,137,530,361,740.8652344,58,265
261443,-72.66666667,42.86949801,88,805,130,268,353,131,511,306,764.4619141,59,268
261455,-72.16666667,42.86949801,103,656,179,273,357,135,497,228,785.5586548,60,263
261456,-72.125,42.86949801,52,698,144,273,348,134,528,274,742.1470947,63,260
261457,-72.08333334,42.86949801,54,699,142,274,347,136,522,270,737.3085327,63,261
261462,-71.875,42.86949801,80,683,166,276,351,143,495,253,745.8327026,63,263
261464,-71.79166667,42.86949801,156,628,209,272,364,131,459,228,817.9013672,59,265
261481,-71.08333334,42.86949801,186,458,320,279,375,132,446,145,849.7307129,61,261
262329,-73.125,42.82783134,11,932,72,265,336,132,595,331,694.3635254,61,267
